Node,  X Coordinate (m),  Y Coordinate (m),  Vapor X Volume Flux (m3/[m2 s]),  Vapor Y Volume Flux (m3/[m2 s]),  Liquid X Volume Flux (m3/[m2 s]),  Liquid Y Volume Flux (m3/[m2 s])
0000007837,    9900.00000    ,    3900.00000    ,    0.00000000    ,    0.00000000    ,  -0.313858599E-13,  -0.512248479E-10
0000007838,    9950.00000    ,    3900.00000    ,    0.00000000    ,    0.00000000    ,  -0.104329760E-13,  -0.512250964E-10
0000007839,    10000.0000    ,    3900.00000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,  -0.512251781E-10
0000007840,    0.00000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,   0.107426482E-07
0000007841,    50.0000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.340045047E-09,   0.106923648E-07
0000007842,    100.000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.101613319E-08,   0.105476788E-07
0000007843,    150.000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.167991611E-08,   0.103190513E-07
0000007844,    200.000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.232466397E-08,   0.100188457E-07
0000007845,    250.000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.294453422E-08,   0.966036434E-08
0000007846,    300.000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.353464389E-08,   0.925699342E-08
0000007847,    350.000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.409118114E-08,   0.882151671E-08
0000007848,    400.000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.461135135E-08,   0.836561742E-08
0000007849,    450.000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.509331819E-08,   0.789956187E-08
0000007850,    500.000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.553613310E-08,   0.743204122E-08
0000007851,    550.000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.593965650E-08,   0.697014111E-08
0000007852,    600.000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.663180322E-08,   0.619337710E-08
0000007853,    650.000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.692340579E-08,   0.579340970E-08
0000007854,    700.000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.718148063E-08,   0.540944641E-08
0000007855,    750.000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.740856532E-08,   0.504300012E-08
0000007856,    800.000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.760743429E-08,   0.469482058E-08
0000007857,    850.000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.778100284E-08,   0.436506467E-08
0000007858,    900.000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.793224033E-08,   0.405344502E-08
0000007859,    950.000000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.806409562E-08,   0.375935560E-08
0000007860,    1000.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.817943667E-08,   0.348197644E-08
0000007861,    1050.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.828100435E-08,   0.322036196E-08
0000007862,    1100.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.837137885E-08,   0.297351783E-08
0000007863,    1150.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.845295555E-08,   0.274047096E-08
0000007864,    1200.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.852792617E-08,   0.252033499E-08
0000007865,    1250.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.859826127E-08,   0.231237121E-08
0000007866,    1300.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.866569096E-08,   0.211604148E-08
0000007867,    1350.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.873168284E-08,   0.193104791E-08
0000007868,    1400.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.879741830E-08,   0.175735244E-08
0000007869,    1450.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.886377096E-08,   0.159517062E-08
0000007870,    1500.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.893129234E-08,   0.144493581E-08
0000007871,    1550.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.900021078E-08,   0.130723377E-08
0000007872,    1600.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.907044923E-08,   0.118271177E-08
0000007873,    1650.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.914166589E-08,   0.107197099E-08
0000007874,    1700.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.921331831E-08,   0.975455098E-09
0000007875,    1750.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.928474800E-08,   0.893351167E-09
0000007876,    1800.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.935527706E-08,   0.825519488E-09
0000007877,    1850.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.942430535E-08,   0.771466187E-09
0000007878,    1900.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.949139386E-08,   0.730365853E-09
0000007879,    1950.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.955632227E-08,   0.701131937E-09
0000007880,    2000.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.961911296E-08,   0.682522786E-09
0000007881,    2050.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.968002150E-08,   0.673263646E-09
0000007882,    2100.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.973950162E-08,   0.672162543E-09
0000007883,    2150.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.979815883E-08,   0.678201799E-09
0000007884,    2200.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.985670944E-08,   0.690596748E-09
0000007885,    2250.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.991595894E-08,   0.708826708E-09
0000007886,    2300.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.997680575E-08,   0.732657256E-09
0000007887,    2350.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.100402642E-07,   0.762183779E-09
0000007888,    2400.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.101074858E-07,   0.797931091E-09
0000007889,    2450.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.101797398E-07,   0.841039992E-09
0000007890,    2500.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.102582984E-07,   0.893556430E-09
0000007891,    2550.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.103441509E-07,   0.958807113E-09
0000007892,    2600.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.104374574E-07,   0.104178540E-08
0000007893,    2650.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.105366523E-07,   0.114936328E-08
0000007894,    2700.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.106371436E-07,   0.128996810E-08
0000007895,    2750.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.107296568E-07,   0.147210929E-08
0000007896,    2800.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.107984426E-07,   0.170083230E-08
0000007897,    2850.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.108197678E-07,   0.197085090E-08
0000007898,    2900.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.108197678E-07,   0.220181679E-08
0000007899,    2950.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.107612570E-07,   0.231208732E-08
0000007900,    3000.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.105826400E-07,   0.218487598E-08
0000007901,    3050.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.102383331E-07,   0.156935420E-08
0000007902,    3100.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.968225326E-08,   0.516077933E-10
0000007903,    3150.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.887571952E-08,  -0.194928584E-08
0000007904,    3200.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.652677111E-08,  -0.835207234E-08
0000007905,    3250.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.518013763E-08,  -0.164995489E-07
0000007906,    3300.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.385455447E-08,  -0.269552065E-07
0000007907,    3350.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.257614101E-08,  -0.377198394E-07
0000007908,    3400.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.135070749E-08,  -0.461116513E-07
0000007909,    3450.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.154768285E-09,  -0.506994574E-07
0000007910,    3500.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.148706045E-09,  -0.203675845E-09
0000007911,    3550.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.142337994E-09,  -0.195986099E-09
0000007912,    3600.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.135871002E-09,  -0.186814702E-09
0000007913,    3650.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.129353413E-09,  -0.177116317E-09
0000007914,    3700.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.122886643E-09,  -0.167129260E-09
0000007915,    3750.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.116543955E-09,  -0.157075804E-09
0000007916,    3800.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.110379001E-09,  -0.147154060E-09
0000007917,    3850.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.104430527E-09,  -0.137531499E-09
0000007918,    3900.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.987249954E-10,  -0.128341438E-09
0000007919,    3950.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.932783519E-10,  -0.119682580E-09
0000007920,    4000.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.880976181E-10,  -0.111621036E-09
0000007921,    4050.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.831825180E-10,  -0.104194028E-09
0000007922,    4100.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.785271379E-10,  -0.974145032E-10
0000007923,    4150.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.741215221E-10,  -0.912760261E-10
0000007924,    4200.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.699531064E-10,  -0.857575105E-10
0000007925,    4250.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.660079317E-10,  -0.808274955E-10
0000007926,    4300.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.622716156E-10,  -0.764478122E-10
0000007927,    4350.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.587300890E-10,  -0.725765810E-10
0000007928,    4400.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.553701255E-10,  -0.691705486E-10
0000007929,    4450.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.521796917E-10,  -0.661868189E-10
0000007930,    4500.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.491481511E-10,  -0.635840542E-10
0000007931,    4550.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.462663469E-10,  -0.613232378E-10
0000007932,    4600.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.435265828E-10,  -0.593680847E-10
0000007933,    4650.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.409225191E-10,  -0.576851893E-10
0000007934,    4700.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.384489978E-10,  -0.562439862E-10
0000007935,    4750.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.361018092E-10,  -0.550165928E-10
0000007936,    4800.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.338774208E-10,  -0.539775949E-10
0000007937,    4850.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.317726883E-10,  -0.531038192E-10
0000007938,    4900.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.297845775E-10,  -0.523741289E-10
0000007939,    4950.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.279099230E-10,  -0.517692619E-10
0000007940,    5000.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.261452476E-10,  -0.512717159E-10
0000007941,    5050.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.244866552E-10,  -0.508656745E-10
0000007942,    5100.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.229297995E-10,  -0.505369582E-10
0000007943,    5150.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.214699191E-10,  -0.502729844E-10
0000007944,    5200.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.201019208E-10,  -0.500627196E-10
0000007945,    5250.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.188204931E-10,  -0.498966139E-10
0000007946,    5300.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.176202284E-10,  -0.497665146E-10
0000007947,    5350.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.164957408E-10,  -0.496655583E-10
0000007948,    5400.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.154417686E-10,  -0.495880480E-10
0000007949,    5450.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.144532556E-10,  -0.495293210E-10
0000007950,    5500.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.135254111E-10,  -0.494856145E-10
0000007951,    5550.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.126537494E-10,  -0.494539347E-10
0000007952,    5600.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.118341115E-10,  -0.494319349E-10
0000007953,    5650.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.110626742E-10,  -0.494178034E-10
0000007954,    5700.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.103359481E-10,  -0.494101636E-10
0000007955,    5750.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.965076793E-11,  -0.494079866E-10
0000007956,    5800.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.900427671E-11,  -0.494105144E-10
0000007957,    5850.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.839390490E-11,  -0.494171943E-10
0000007958,    5900.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.781734524E-11,  -0.494276235E-10
0000007959,    5950.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.727252441E-11,  -0.494415032E-10
0000007960,    6000.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.675757309E-11,  -0.494586026E-10
0000007961,    6050.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.627079598E-11,  -0.494787325E-10
0000007962,    6100.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.581064400E-11,  -0.495017272E-10
0000007963,    6150.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.537569044E-11,  -0.495274344E-10
0000007964,    6200.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.496461259E-11,  -0.495557107E-10
0000007965,    6250.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.457617943E-11,  -0.495864213E-10
0000007966,    6300.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.420924490E-11,  -0.496194408E-10
0000007967,    6350.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.386274522E-11,  -0.496546542E-10
0000007968,    6400.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.353569845E-11,  -0.496919560E-10
0000007969,    6450.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.322720420E-11,  -0.497312463E-10
0000007970,    6500.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.293644189E-11,  -0.497724260E-10
0000007971,    6550.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.266266674E-11,  -0.498153891E-10
0000007972,    6600.00000    ,    3950.00000    ,    0.00000000    ,    0.00000000    ,   0.240520285E-11,  -0.498600157E-10
