node, X coordinate (m), Y coordinate (m), Liquid Pressure (MPa), Vapor Pressure (MPa), Temperature (deg C), Liquid Density (kg/m**3), Vapor Density (kg/m**3), X Permeability (log m**2), Y Permeability (log m**2), Z Permeability (log m**2)
0000003563,   7250.00000 ,   2850.00000 ,   17.3765154 ,   17.3765154 ,   32.6365685 ,   1002.86139 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003564,   7300.00000 ,   2850.00000 ,   17.3765945 ,   17.3765945 ,   32.5960174 ,   1002.87511 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003565,   7350.00000 ,   2850.00000 ,   17.3766943 ,   17.3766943 ,   32.5576506 ,   1002.88808 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003566,   7400.00000 ,   2850.00000 ,   17.3768134 ,   17.3768134 ,   32.5213777 ,   1002.90035 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003567,   7450.00000 ,   2850.00000 ,   17.3769504 ,   17.3769504 ,   32.4871107 ,   1002.91195 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003568,   7500.00000 ,   2850.00000 ,   17.3771037 ,   17.3771037 ,   32.4547640 ,   1002.92289 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003569,   7550.00000 ,   2850.00000 ,   17.3772721 ,   17.3772721 ,   32.4242546 ,   1002.93322 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003570,   7600.00000 ,   2850.00000 ,   17.3774543 ,   17.3774543 ,   32.3955019 ,   1002.94296 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003571,   7650.00000 ,   2850.00000 ,   17.3776491 ,   17.3776491 ,   32.3684277 ,   1002.95213 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003572,   7700.00000 ,   2850.00000 ,   17.3778552 ,   17.3778552 ,   32.3429563 ,   1002.96076 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003573,   7750.00000 ,   2850.00000 ,   17.3780715 ,   17.3780715 ,   32.3190141 ,   1002.96889 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003574,   7800.00000 ,   2850.00000 ,   17.3782969 ,   17.3782969 ,   32.2965302 ,   1002.97652 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003575,   7850.00000 ,   2850.00000 ,   17.3785304 ,   17.3785304 ,   32.2754358 ,   1002.98369 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003576,   7900.00000 ,   2850.00000 ,   17.3787709 ,   17.3787709 ,   32.2556645 ,   1002.99041 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003577,   7950.00000 ,   2850.00000 ,   17.3790174 ,   17.3790174 ,   32.2371520 ,   1002.99671 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003578,   8000.00000 ,   2850.00000 ,   17.3792691 ,   17.3792691 ,   32.2198363 ,   1003.00261 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003579,   8050.00000 ,   2850.00000 ,   17.3795250 ,   17.3795250 ,   32.2036575 ,   1003.00814 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003580,   8100.00000 ,   2850.00000 ,   17.3797843 ,   17.3797843 ,   32.1885579 ,   1003.01330 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003581,   8150.00000 ,   2850.00000 ,   17.3800461 ,   17.3800461 ,   32.1744818 ,   1003.01811 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003582,   8200.00000 ,   2850.00000 ,   17.3803096 ,   17.3803096 ,   32.1613756 ,   1003.02261 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003583,   8250.00000 ,   2850.00000 ,   17.3805741 ,   17.3805741 ,   32.1491876 ,   1003.02679 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003584,   8300.00000 ,   2850.00000 ,   17.3808389 ,   17.3808389 ,   32.1378681 ,   1003.03069 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003585,   8350.00000 ,   2850.00000 ,   17.3811031 ,   17.3811031 ,   32.1273692 ,   1003.03431 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003586,   8400.00000 ,   2850.00000 ,   17.3813663 ,   17.3813663 ,   32.1176450 ,   1003.03767 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003587,   8450.00000 ,   2850.00000 ,   17.3816276 ,   17.3816276 ,   32.1086512 ,   1003.04078 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003588,   8500.00000 ,   2850.00000 ,   17.3818865 ,   17.3818865 ,   32.1003455 ,   1003.04367 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003589,   8550.00000 ,   2850.00000 ,   17.3821424 ,   17.3821424 ,   32.0926871 ,   1003.04633 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003590,   8600.00000 ,   2850.00000 ,   17.3823947 ,   17.3823947 ,   32.0856371 ,   1003.04879 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003591,   8650.00000 ,   2850.00000 ,   17.3826429 ,   17.3826429 ,   32.0791579 ,   1003.05106 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003592,   8700.00000 ,   2850.00000 ,   17.3828865 ,   17.3828865 ,   32.0732138 ,   1003.05315 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003593,   8750.00000 ,   2850.00000 ,   17.3831249 ,   17.3831249 ,   32.0677705 ,   1003.05507 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003594,   8800.00000 ,   2850.00000 ,   17.3833576 ,   17.3833576 ,   32.0627952 ,   1003.05683 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003595,   8850.00000 ,   2850.00000 ,   17.3835843 ,   17.3835843 ,   32.0582568 ,   1003.05844 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003596,   8900.00000 ,   2850.00000 ,   17.3838045 ,   17.3838045 ,   32.0541254 ,   1003.05991 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003597,   8950.00000 ,   2850.00000 ,   17.3840178 ,   17.3840178 ,   32.0503726 ,   1003.06126 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003598,   9000.00000 ,   2850.00000 ,   17.3842237 ,   17.3842237 ,   32.0469715 ,   1003.06248 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003599,   9050.00000 ,   2850.00000 ,   17.3844219 ,   17.3844219 ,   32.0438964 ,   1003.06359 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003600,   9100.00000 ,   2850.00000 ,   17.3846121 ,   17.3846121 ,   32.0411230 ,   1003.06460 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003601,   9150.00000 ,   2850.00000 ,   17.3847938 ,   17.3847938 ,   32.0386285 ,   1003.06551 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003602,   9200.00000 ,   2850.00000 ,   17.3849669 ,   17.3849669 ,   32.0363912 ,   1003.06633 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003603,   9250.00000 ,   2850.00000 ,   17.3851310 ,   17.3851310 ,   32.0343907 ,   1003.06706 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003604,   9300.00000 ,   2850.00000 ,   17.3852858 ,   17.3852858 ,   32.0326079 ,   1003.06773 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003605,   9350.00000 ,   2850.00000 ,   17.3854310 ,   17.3854310 ,   32.0310252 ,   1003.06832 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003606,   9400.00000 ,   2850.00000 ,   17.3855665 ,   17.3855665 ,   32.0296258 ,   1003.06884 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003607,   9450.00000 ,   2850.00000 ,   17.3856919 ,   17.3856919 ,   32.0283946 ,   1003.06931 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003608,   9500.00000 ,   2850.00000 ,   17.3858072 ,   17.3858072 ,   32.0273175 ,   1003.06972 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003609,   9550.00000 ,   2850.00000 ,   17.3859120 ,   17.3859120 ,   32.0263816 ,   1003.07007 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003610,   9600.00000 ,   2850.00000 ,   17.3860062 ,   17.3860062 ,   32.0255753 ,   1003.07038 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003611,   9650.00000 ,   2850.00000 ,   17.3860898 ,   17.3860898 ,   32.0248883 ,   1003.07065 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003612,   9700.00000 ,   2850.00000 ,   17.3861624 ,   17.3861624 ,   32.0243113 ,   1003.07087 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003613,   9750.00000 ,   2850.00000 ,   17.3862241 ,   17.3862241 ,   32.0238366 ,   1003.07106 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003614,   9800.00000 ,   2850.00000 ,   17.3862747 ,   17.3862747 ,   32.0234573 ,   1003.07120 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003615,   9850.00000 ,   2850.00000 ,   17.3863142 ,   17.3863142 ,   32.0231680 ,   1003.07132 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003616,   9900.00000 ,   2850.00000 ,   17.3863424 ,   17.3863424 ,   32.0229644 ,   1003.07140 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003617,   9950.00000 ,   2850.00000 ,   17.3863594 ,   17.3863594 ,   32.0228435 ,   1003.07145 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003618,   10000.0000 ,   2850.00000 ,   17.3863651 ,   17.3863651 ,   32.0228034 ,   1003.07146 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000003619,   0.00000000 ,   2900.00000 ,   17.1449403 ,   17.1449403 ,   193.274671 ,   883.434094 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003620,   50.0000000 ,   2900.00000 ,   17.1447937 ,   17.1447937 ,   193.113552 ,   883.609664 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003621,   100.000000 ,   2900.00000 ,   17.1443616 ,   17.1443616 ,   192.666393 ,   884.096278 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003622,   150.000000 ,   2900.00000 ,   17.1436638 ,   17.1436638 ,   191.990441 ,   884.830080 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003623,   200.000000 ,   2900.00000 ,   17.1427290 ,   17.1427290 ,   191.145657 ,   885.744143 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003624,   250.000000 ,   2900.00000 ,   17.1415905 ,   17.1415905 ,   190.188026 ,   886.776271 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003625,   300.000000 ,   2900.00000 ,   17.1402834 ,   17.1402834 ,   189.165969 ,   887.873127 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003626,   350.000000 ,   2900.00000 ,   17.1388422 ,   17.1388422 ,   188.119008 ,   888.991691 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003627,   400.000000 ,   2900.00000 ,   17.1372992 ,   17.1372992 ,   187.077820 ,   890.099070 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003628,   450.000000 ,   2900.00000 ,   17.1356834 ,   17.1356834 ,   186.065033 ,   891.171458 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003629,   500.000000 ,   2900.00000 ,   17.1340198 ,   17.1340198 ,   185.096367 ,   892.192727 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003630,   550.000000 ,   2900.00000 ,   17.1323296 ,   17.1323296 ,   184.181856 ,   893.152960 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003631,   600.000000 ,   2900.00000 ,   17.1306303 ,   17.1306303 ,   183.327021 ,   894.047075 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003632,   650.000000 ,   2900.00000 ,   17.1289356 ,   17.1289356 ,   182.533932 ,   894.873623 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003633,   700.000000 ,   2900.00000 ,   17.1272564 ,   17.1272564 ,   181.802112 ,   895.633768 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003634,   750.000000 ,   2900.00000 ,   17.1256007 ,   17.1256007 ,   181.129286 ,   896.330474 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003635,   800.000000 ,   2900.00000 ,   17.1239742 ,   17.1239742 ,   180.511993 ,   896.967852 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003636,   850.000000 ,   2900.00000 ,   17.1223808 ,   17.1223808 ,   179.946053 ,   897.550669 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003637,   900.000000 ,   2900.00000 ,   17.1208232 ,   17.1208232 ,   179.426929 ,   898.083977 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003638,   950.000000 ,   2900.00000 ,   17.1193025 ,   17.1193025 ,   178.949987 ,   898.572855 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003639,   1000.00000 ,   2900.00000 ,   17.1178193 ,   17.1178193 ,   178.510681 ,   899.022223 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003640,   1050.00000 ,   2900.00000 ,   17.1163733 ,   17.1163733 ,   178.104677 ,   899.436731 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003641,   1100.00000 ,   2900.00000 ,   17.1149641 ,   17.1149641 ,   177.727932 ,   899.820683 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003642,   1150.00000 ,   2900.00000 ,   17.1135908 ,   17.1135908 ,   177.376729 ,   900.178011 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003643,   1200.00000 ,   2900.00000 ,   17.1122523 ,   17.1122523 ,   177.047696 ,   900.512265 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003644,   1250.00000 ,   2900.00000 ,   17.1109476 ,   17.1109476 ,   176.737803 ,   900.826619 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003645,   1300.00000 ,   2900.00000 ,   17.1096756 ,   17.1096756 ,   176.444347 ,   901.123894 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003646,   1350.00000 ,   2900.00000 ,   17.1084353 ,   17.1084353 ,   176.164930 ,   901.406583 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003647,   1400.00000 ,   2900.00000 ,   17.1072258 ,   17.1072258 ,   175.897436 ,   901.676880 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003648,   1450.00000 ,   2900.00000 ,   17.1060463 ,   17.1060463 ,   175.640002 ,   901.936710 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003649,   1500.00000 ,   2900.00000 ,   17.1048960 ,   17.1048960 ,   175.390992 ,   902.187761 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003650,   1550.00000 ,   2900.00000 ,   17.1037744 ,   17.1037744 ,   175.148974 ,   902.431504 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003651,   1600.00000 ,   2900.00000 ,   17.1026810 ,   17.1026810 ,   174.912696 ,   902.669226 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003652,   1650.00000 ,   2900.00000 ,   17.1016157 ,   17.1016157 ,   174.681062 ,   902.902045 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003653,   1700.00000 ,   2900.00000 ,   17.1005781 ,   17.1005781 ,   174.453119 ,   903.130938 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003654,   1750.00000 ,   2900.00000 ,   17.0995682 ,   17.0995682 ,   174.228035 ,   903.356750 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000003655,   1800.00000 ,   2900.00000 ,   17.0985862 ,   17.0985862 ,   174.005081 ,   903.580222 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
